央视频道,#genre
东方卫视,http://117.148.179.160/PLTV/88888888/224/3221231738/index.m3u8
东方卫视,http://117.148.179.167/PLTV/88888888/224/3221231450/index.m3u8
北京卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8
北京卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226222/index.m3u8

深圳卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225801/index.m3u8
深圳卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8
深圳卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001030/index.m3u8

安徽卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226196/index.m3u8
安徽卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226203/index.m3u8
安徽卫视,http://[2409:8087:2001:20:2800:0:df6e:eb15]/wh7f454c46tw475711872_425124174/ott.mobaibox.com/PLTV/88888890/224/3221225800/index.m3u8?icpid=88888890&RTS=1687952687&from=40&popid=40&hms_devid=2115&prioritypopid=40&vqe=3
安徽卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001037/index.m3u8


安多卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226228/index.m3u8

安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8?_upt=739abf201649062902
安多卫视,http://[2409:8087:2001:20:2800:0:df6e:eb09]/wh7f454c46tw2143753747_31663332/ott.mobaibox.com/PLTV/88888890/224/3221226999/index.m3u8?icpid=88888890&RTS=1687954355&from=40&popid=40&hms_devid=2037&prioritypopid=40&vqe=3

安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
兵团卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
兵团卫视,http://iptv.kjrzxhb.top:2086/udp/239.11.0.204:5140
兵团卫视,http://120.204.20.48/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225731/index.m3u8
兵团卫视,http://120.204.20.48/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225732/index.m3u8
兵团卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
兵团卫视,http://hls.live.cqccn.com/__cl/cg:live/__c/bingtuanSD/__op/default/__f/index.m3u8

重庆卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226202/index.m3u8
重庆卫视,http://[2409:8087:2001:20:2800:0:df6e:eb05]/wh7f454c46tw831357171_-209214274/ott.mobaibox.com/PLTV/88888890/224/3221225812/index.m3u8?icpid=88888890&RTS=1687953043&from=40&popid=40&hms_devid=2041&prioritypopid=40&vqe=3
重庆卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001129/index.m3u8
重庆卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226638/51813388.smil
重庆卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226638/51813388.smil
重庆卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226638/51813388.smil
重庆卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225692/index.m3u8
重庆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225692/index.m3u8
重庆卫视,http://153.35.100.114:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000297803.m3u8
重庆卫视,http://117.148.179.155/PLTV/88888888/224/3221231508/index.m3u8

大湾区卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225585/index.m3u8?fmt=ts2hls
大湾区卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
大湾区卫视,http://[2409:8087:2001:20:2800:0:df6e:eb04]/wh7f454c46tw2170556060_670362115/ott.mobaibox.com/PLTV/88888890/224/3221227005/index.m3u8?icpid=88888890&RTS=1687954382&from=40&popid=40&hms_devid=2041&prioritypopid=40&vqe=3
大湾区卫视,http://111.20.33.70/TVOD/88888893/224/3221226218/index.m3u8
大湾区卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
大湾区卫视,http://111.12.110.7:6610/PLTV/77777777/224/3221225748/index.m3u8
大湾区卫视,http://219.137.29.20:808/hls/118/index.m3u8

东南卫视,https://pi.0472.org/live?auth=202308110958&id=dnws
东南卫视,http://php.17186.eu.org/ysp/fjws.m3u8
东南卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001201/index.m3u8
东南卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226677/51176347.smil
东南卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226677/51176347.smil
东南卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226677/51176347.smil
东南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8
东南卫视,http://153.35.100.114:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000292503.m3u8
东南卫视,http://117.148.179.160/PLTV/88888888/224/3221231414/index.m3u8

广东卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225701/index.m3u8
广东卫视,https://pi.0472.org/live?auth=202308110958&id=gdws
广东卫视,http://php.17186.eu.org/ysp/gdws.m3u8
广东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225803/index.m3u8
广东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226216/index.m3u8
广东卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001032/index.m3u8
广东卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225957/10000100000000060000000000913519_0.smil
广东卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225957/10000100000000060000000000913519_0.smil
广东卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225957/10000100000000060000000000913519_0.smil
广东卫视,http://39.134.19.32/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225803/1.m3u8
广东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225701/index.m3u8
广东卫视,http://153.35.100.114:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000292703.m3u8
广东卫视,http://117.148.179.141/PLTV/88888888/224/3221231891/index.m3u8
广东卫视,http://117.148.179.159/PLTV/88888888/224/3221231502/index.m3u8

广西卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226211/index.m3u8?fmt=ts2hls
广西卫视,https://pi.0472.org/live?auth=202308110958&id=gxws
广西卫视,http://php.17186.eu.org/ysp/gxws.m3u8
广西卫视,http://[2409:8087:2001:20:2800:0:df6e:eb1a]/wh7f454c46tw591011422_-328459690/ott.mobaibox.com/PLTV/88888890/224/3221225806/index.m3u8?icpid=88888890&RTS=1687952803&from=40&popid=40&hms_devid=2116&prioritypopid=40&vqe=3
广西卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001224/index.m3u8
广西卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226954/71778425.smil
广西卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226954/71778425.smil
广西卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226954/71778425.smil
广西卫视,http://39.135.140.227:6610/PLTV/88888888/224/3221226211/2/index.m3u8?fmt=ts2hls
广西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225731/index.m3u8
广西卫视,http://153.35.100.114:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000294203.m3u8
广西卫视,http://117.148.179.164/PLTV/88888888/224/3221231600/index.m3u8

贵州卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225483/index.m3u8?fmt=ts2hls
贵州卫视,https://pi.0472.org/live?auth=202308110958&id=gzws
贵州卫视,http://php.17186.eu.org/ysp/gjws.m3u8
贵州卫视,http://[2409:8087:2001:20:2800:0:df6e:eb11]/wh7f454c46tw428662829_268681762/ott.mobaibox.com/PLTV/88888890/224/3221225787/index.m3u8?icpid=88888890&RTS=1687952640&from=40&popid=40&hms_devid=2110&prioritypopid=40&vqe=3
贵州卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001184/index.m3u8
贵州卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226833/59814738.smil
贵州卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226833/59814738.smil
贵州卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226833/59814738.smil
贵州卫视,http://39.135.140.227:6610/PLTV/88888888/224/3221225483/2/index.m3u8?fmt=ts2hls
贵州卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225728/index.m3u8
贵州卫视,http://153.35.100.114:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000293303.m3u8
贵州卫视,http://117.148.179.160/PLTV/88888888/224/3221231676/index.m3u8

甘肃卫视,https://pi.0472.org/live?auth=202308110958&id=gsws
甘肃卫视,http://[2409:8087:2001:20:2800:0:df6e:eb08]/wh7f454c46tw1056879211_-1089296516/ott.mobaibox.com/PLTV/88888890/224/3221225846/index.m3u8?icpid=88888890&RTS=1687953268&from=40&popid=40&hms_devid=2037&prioritypopid=40&vqe=3
甘肃卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221227039/87447727.smil
甘肃卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221227039/87447727.smil
甘肃卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225749/iptv101672.smil
甘肃卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001298/index.m3u8
甘肃卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225724/index.m3u8
甘肃卫视,http://117.148.179.158/PLTV/88888888/224/3221231393/index.m3u8

海南卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226212/index.m3u8?fmt=ts2hls
海南卫视,https://pi.0472.org/live?auth=202308110958&id=hinws
海南卫视,http://php.17186.eu.org/ysp/hainan.m3u8
海南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw735082924_-294391474/ott.mobaibox.com/PLTV/88888890/224/3221225810/index.m3u8?icpid=88888890&RTS=1687952947&from=40&popid=40&hms_devid=2115&prioritypopid=40&vqe=3
海南卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001183/index.m3u8
海南卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226933/70442779.smil
海南卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226933/70442779.smil
海南卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226933/70442779.smil
海南卫视,http://39.135.140.227:6610/PLTV/88888888/224/3221226212/2/index.m3u8?fmt=ts2hls
海南卫视,http://153.35.100.114:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000291503.m3u8
海南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225722/index.m3u8

河北卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225610/index.m3u8?fmt=ts2hls
河北卫视,https://pi.0472.org/live?auth=202308110958&id=hbws
河北卫视,http://php.17186.eu.org/ysp/hebei.m3u8
河北卫视,http://[2409:8087:2001:20:2800:0:df6e:eb18]/wh7f454c46tw993696529_567629964/ott.mobaibox.com/PLTV/88888890/224/3221225840/index.m3u8?icpid=88888890&RTS=1687953205&from=40&popid=40&hms_devid=2113&prioritypopid=40&vqe=3
河北卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001229/index.m3u8
河北卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226821/59781859.smil
河北卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226821/59781859.smil
河北卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226821/59781859.smil
河北卫视,http://39.134.65.181/PLTV/88888888/224/3221225867/1.m3u8
河北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225732/index.m3u8
河北卫视,http://153.35.100.114:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000293403.m3u8
河北卫视,http://117.148.179.179/PLTV/88888888/224/3221231411/index.m3u8

河南卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225611/index.m3u8?fmt=ts2hls
河南卫视,https://pi.0472.org/live?auth=202308110958&id=hnws
河南卫视,http://php.17186.eu.org/ysp/henan.m3u8
河南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw887305728_-1732001398/ott.mobaibox.com/PLTV/88888890/224/3221225815/index.m3u8?icpid=88888890&RTS=1687953099&from=40&popid=40&hms_devid=2115&prioritypopid=40&vqe=3
河南卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001222/index.m3u8
河南卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226842/59814787.smil
河南卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226842/59814787.smil
河南卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226842/59814787.smil
河南卫视,http://153.35.100.114:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000296103.m3u8
河南卫视,http://117.148.179.144/PLTV/88888888/224/3221231514/index.m3u8

黑龙江卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225690/index.m3u8
黑龙江卫视,https://pi.0472.org/live?auth=202308110958&id=hljws
黑龙江卫视,http://php.17186.eu.org/ysp/hljws.m3u8
黑龙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8
黑龙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226215/index.m3u8
黑龙江卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001031/index.m3u8
黑龙江卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225584/10000100000000060000000000031778_0.smil
黑龙江卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225584/10000100000000060000000000031778_0.smil
黑龙江卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225584/10000100000000060000000000031778_0.smil
黑龙江卫视,http://39.134.19.8/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225802/1.m3u8
黑龙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225690/index.m3u8
黑龙江卫视,http://153.35.100.114:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000293903.m3u8
黑龙江卫视,http://117.148.179.141/PLTV/88888888/224/3221231967/index.m3u8
黑龙江卫视,http://117.148.179.162/PLTV/88888888/224/3221231520/index.m3u8

湖北卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225699/index.m3u8
湖北卫视,https://pi.0472.org/live?auth=202308110958&id=hubws
湖北卫视,http://php.17186.eu.org/ysp/hubei.m3u8
湖北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226194/index.m3u8
湖北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226206/index.m3u8
湖北卫视,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw1329342824_1546087354/ott.mobaibox.com/PLTV/88888890/224/3221225877/index.m3u8?icpid=88888890&RTS=1687953541&from=40&popid=40&hms_devid=2115&prioritypopid=40&vqe=3
湖北卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001027/index.m3u8
湖北卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225827/10000100000000060000000000470332_2.smil
湖北卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225827/10000100000000060000000000470332_2.smil
湖北卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225827/10000100000000060000000000470332_2.smil
湖北卫视,http://39.134.19.11/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226206/1.m3u8
湖北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225699/index.m3u8
湖北卫视,http://153.35.100.114:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000294503.m3u8
湖北卫视,http://117.148.179.134/PLTV/88888888/224/3221231523/index.m3u8

吉林卫视,https://pi.0472.org/live?auth=202308110958&id=jlws
吉林卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0d]/wh7f454c46tw1305692048_-318773578/ott.mobaibox.com/PLTV/88888890/224/3221225883/index.m3u8?icpid=88888890&RTS=1687953517&from=40&popid=40&hms_devid=2040&prioritypopid=40&vqe=3
吉林卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001225/index.m3u8
吉林卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226831/59814731.smil
吉林卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226831/59814731.smil
吉林卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226831/59814731.smil
吉林卫视,http://39.134.65.177/PLTV/88888888/224/3221225872/1.m3u8
吉林卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225680/index.m3u8
吉林卫视,http://117.148.179.164/PLTV/88888888/224/3221231472/index.m3u8

康巴卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226207/index.m3u8
康巴卫视,https://pi.0472.org/live?auth=202308110958&id=kbws
康巴卫视,http://[2409:8087:2001:20:2800:0:df6e:eb09]/wh7f454c46tw2210525751_-1660062730/ott.mobaibox.com/PLTV/88888890/224/3221227008/index.m3u8?icpid=88888890&RTS=1687954422&from=40&popid=40&hms_devid=2037&prioritypopid=40&vqe=3

辽宁卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225696/index.m3u8
辽宁卫视,https://pi.0472.org/live?auth=202308110958&id=lnws
辽宁卫视,http://php.17186.eu.org/ysp/lnws.m3u8
辽宁卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226201/index.m3u8
辽宁卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226210/index.m3u8
辽宁卫视,http://[2409:8087:2001:20:2800:0:df6e:eb05]/wh7f454c46tw3985357590_-523810471/ott.mobaibox.com/PLTV/88888890/224/3221225566/index.m3u8?icpid=88888890&RTS=1687951902&from=40&popid=40&hms_devid=2041&prioritypopid=40&vqe=3
辽宁卫视,http://[2409:8087:2001:20:2800:0:df6e:eb10]/wh7f454c46tw531961851_-1644771167/ott.mobaibox.com/PLTV/88888890/224/3221225802/index.m3u8?icpid=88888890&RTS=1687952744&from=40&popid=40&hms_devid=2110&prioritypopid=40&vqe=3
辽宁卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001035/index.m3u8
辽宁卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226649/46098370.smil
辽宁卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226649/46098370.smil
辽宁卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226649/46098370.smil
辽宁卫视,http://39.134.19.2/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226210/1.m3u8
辽宁卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225696/index.m3u8
辽宁卫视,http://153.35.100.114:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000281303.m3u8
辽宁卫视,http://117.148.179.152/PLTV/88888888/224/3221231802/index.m3u8

南方卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
南方卫视,http://117.148.179.160/PLTV/88888888/224/3221231661/index.m3u8
南方卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226203/1653149724-1-1651284940.m3u8
南方卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226203/index.m3u8
南方卫视,http://2409:8087:5e01:34::38:6610/ZTE_CMS/00000001000000060000000000000304/index.m3u8?
南方卫视,http://2409:8087:5011:1020::1f/180000001001/00000001000000001001000000000021/main.m3u8?IASHttpSessionId=OTT

内蒙古卫视,https://pi.0472.org/live?auth=202308110958&id=nmws
内蒙古卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225591/iptv7986.smil
内蒙古卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225591/iptv7986.smil
内蒙古卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225591/iptv7986.smil
内蒙古卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225667/index.m3u8
内蒙古卫视,http://117.148.179.151/PLTV/88888888/224/3221231478/index.m3u8

宁夏卫视,https://pi.0472.org/live?auth=202308110958&id=nxws
宁夏卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225747/iptv101619.smil
宁夏卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225747/iptv101619.smil
宁夏卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225747/iptv101619.smil
宁夏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225726/index.m3u8
宁夏卫视,http://117.148.179.160/PLTV/88888888/224/3221231441/index.m3u8

农林卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
农林卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
农林卫视,http://[2409:8087:2001:20:2800:0:df6e:eb09]/wh7f454c46tw2334785443_-964149542/ott.mobaibox.com/PLTV/88888890/224/3221227015/index.m3u8?icpid=88888890&RTS=1687954546&from=40&popid=40&hms_devid=2037&prioritypopid=40&vqe=3

青海卫视,https://pi.0472.org/live?auth=202308110958&id=qhws
青海卫视,http://[2409:8087:2001:20:2800:0:df6e:eb10]/wh7f454c46tw356555296_327463524/ott.mobaibox.com/PLTV/88888890/224/3221225783/index.m3u8?icpid=88888890&RTS=1687952568&from=40&popid=40&hms_devid=2110&prioritypopid=40&vqe=3
青海卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225589/iptv7985.smil
青海卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225589/iptv7985.smil
青海卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225589/iptv7985.smil
青海卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225727/index.m3u8
青海卫视,http://117.148.179.151/PLTV/88888888/224/3221231435/index.m3u8

三沙卫视,https://pi.0472.org/live?auth=202308110958&id=ssws
三沙卫视,http://2409:8087:5e01:34::21:6610/ZTE_CMS/08984400000000060000000000000319/index.m3u8?IAS
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
三沙卫视,http://2409:8087:5e01:34::38:6610/ZTE_CMS/00000001000000060000000000000208/index.m3u8?
三沙卫视,http://2409:8087:3428:20:500::100f:6610/PLTV/88888888/224/3221227172/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
三沙卫视,http://2409:8087:3428:20:500::1009:6610/PLTV/88888888/224/3221227172/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
三沙卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226984/85722645.smil
三沙卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226984/85722645.smil
三沙卫视,http://pull2.ssws.tv/live/SswsTV20210803.m3u8

山东卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225697/index.m3u8
山东卫视,https://pi.0472.org/live?auth=202308110958&id=sdws
山东卫视,http://php.17186.eu.org/ysp/sdws.m3u8
山东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226209/index.m3u8
山东卫视,http://39.134.19.4/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226209/1.m3u8
山东卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001028/index.m3u8
山东卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225919/10000100000000060000000000811554_0.smil
山东卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225919/10000100000000060000000000811554_0.smil
山东卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225919/10000100000000060000000000811554_0.smil
山东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225697/index.m3u8
山东卫视,http://153.35.100.114:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000294803.m3u8
山东卫视,http://117.148.179.137/PLTV/88888888/224/3221227909/index.m3u8

山东教育卫视,http://[2409:8087:2001:20:2800:0:df6e:eb05]/wh7f454c46tw2545500140_2083968211/ott.mobaibox.com/PLTV/88888890/224/3221227019/index.m3u8?icpid=88888890&RTS=1687954757&from=40&popid=40&hms_devid=2041&prioritypopid=40&vqe=3

山西卫视,https://pi.0472.org/live?auth=202308110958&id=sxiws
山西卫视,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw393853033_-1508531597/ott.mobaibox.com/PLTV/88888890/224/3221225786/index.m3u8?icpid=88888890&RTS=1687952605&from=40&popid=40&hms_devid=2115&prioritypopid=40&vqe=3
山西卫视,http://2409:8087:3869:8021:1001::e5:6610/PLTV/88888888/224/3221225730/2/index.m3u8
山西卫视,http://2409:8087:1a01:df::4077/PLTV/88888888/224/3221226009/index.m3u8
山西卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225551/iptv7966.smil
山西卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225551/iptv7966.smil
山西卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225551/iptv7966.smil
山西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225730/index.m3u8
山西卫视,http://117.148.179.169/PLTV/88888888/224/3221231444/index.m3u8

陕西卫视,https://pi.0472.org/live?auth=202308110958&id=sxws
陕西卫视,http://[2409:8087:2001:20:2800:0:df6e:eb05]/wh7f454c46tw2594329852_373856899/ott.mobaibox.com/PLTV/88888890/224/3221227022/index.m3u8?icpid=88888890&RTS=1687954806&from=40&popid=40&hms_devid=2041&prioritypopid=40&vqe=3
陕西卫视,http://2409:8087:7000:20:1000::22:6060/yinhe/2/ch00000090990000001679/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
陕西卫视,http://2409:8087:7000:20:1000::22:6060/yinhe/2/ch00000090990000001417/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
陕西卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225755/iptv101726.smil
陕西卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225755/iptv101726.smil
陕西卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225755/iptv101726.smil
陕西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225729/index.m3u8
陕西卫视,http://117.148.179.156/PLTV/88888888/224/3221231408/index.m3u8

四川卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225487/index.m3u8?fmt=ts2hls
四川卫视,https://pi.0472.org/live?auth=202308110958&id=scws
四川卫视,http://php.17186.eu.org/ysp/scws.m3u8
四川卫视,http://[2409:8087:2001:20:2800:0:df6e:eb04]/wh7f454c46tw863136428_-1343435250/ott.mobaibox.com/PLTV/88888890/224/3221225814/index.m3u8?icpid=88888890&RTS=1687953075&from=40&popid=40&hms_devid=2041&prioritypopid=40&vqe=3
四川卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001130/index.m3u8
四川卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226693/51813384.smil
四川卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226693/51813384.smil
四川卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226693/51813384.smil
四川卫视,http://39.134.65.173/PLTV/88888888/224/3221225861/1.m3u8
四川卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225733/index.m3u8
四川卫视,http://153.35.100.114:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000295003.m3u8
四川卫视,http://117.148.179.142/PLTV/88888888/224/3221231885/index.m3u8
四川卫视,http://117.148.179.176/PLTV/88888888/224/3221231517/index.m3u8

天津卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225698/index.m3u8
